address,balance,tx_count,updatedAt,balanceUSD
1Dy9zuSxeoTws84bh8NoioEXYXhWedSosE,300000000,1,2022-04-03T20:08:41.073Z,1228.644012
1DTVFY57DtkXjJs9VRsdZ13LiTks3hVfRA,510000000,1,2022-04-03T20:08:21.650Z,2320.9946234999998
1DXAXkqSsLcPAFaoWoJ6vtEq8eDKE2dfgT,400000000,1,2022-04-03T20:08:41.132Z,2602.476076
1DViLvAUGVpg1YNM1k2u7C5xvzDaQPgqdp,300000000,1,2022-04-03T20:08:20.806Z,1251.5310060000002
1Ds7MCeESLRLFCuyprkTKkMgt2cY9Y1QyD,50000000,1,2022-04-03T20:08:20.767Z,204.774002
1DutgHzYyjFMXBD8kT6WaWRSpwNm3XV8EQ,100000000,1,2022-04-03T20:08:21.683Z,420.785004
1DUFePbL4NkBoPp9SHzm4v5aWnrM9EErUX,100000000,2,2022-04-03T20:08:20.842Z,417.010986
1DWr1T2detpZtPuEM35xUtvgdNjC7rSMzY,100000000,1,2022-04-03T20:08:40.262Z,647.658997
1DSuE9Ztn9BrBdwpqiGBAnys9BBHqxwXuj,100000000,1,2022-04-03T20:08:21.716Z,420.785004
1DYK2mwJvWWZCmee4HwKojmCbpBZsimM1T,50980000,2,2022-04-03T20:08:40.276Z,214.4912087216
1DuVoBRL82DnMLj9vxuwSf83kTU83a5Afc,50000000,1,2022-04-03T20:08:21.763Z,210.310501
1DUQUgxh8WbZrasb1REcpDcjmB6pnEWCCL,100000000,1,2022-04-03T20:08:21.817Z,416.729004
1DsN432qw2Mh8ctgPfJVgbjNQTRwhXgzT5,50000000,1,2022-04-03T20:08:21.732Z,210.310501
1Ds32Jhg5ZBqfzA4NEqHT21q9F7Y5TAJhD,50000000,1,2022-04-03T20:08:21.798Z,208.4149935
1DXduJQdaSQGF7wbfMDnWTLP3h451eEXym,100000000,1,2022-04-03T20:08:41.279Z,416.729004
1DwuyBhdjgUfcq28uXQpnkVEKZAphtPxHU,50000000,1,2022-04-03T20:08:41.297Z,206.6535035
1Dvt4PQ27PE6ZZqSEVRmmrMBhkY3Cz4Qtj,400000000,1,2022-04-03T20:08:41.215Z,2436.964112
1DrZ4LUJVDGE3yYhHUrXK4VQUxA9X7xcjV,100000000,1,2022-04-03T20:08:20.883Z,418.040985
1DyhYB3GMGcpzJXP4BundjmoHDhtHxGY3a,150000000,1,2022-04-03T20:08:41.229Z,710.1959835
1DUjzGEJuwvkzzE7589f162vvb5zTrG8Cm,404431276,1,2022-04-03T20:08:21.860Z,2415.0572677451746
1DxMqebjD54mnBNyZ2cz6iRmqNd66LtL4T,100000000,1,2022-04-03T20:08:40.294Z,422.372986
1DWnsMb5K4Hv4TjjziCHpKexSBtxk742vE,400000000,1,2022-04-03T20:08:41.336Z,2302.52002
1DvFLLZfJKtRhH95ezscH6hcUN9XtHmCtc,100000000,1,2022-04-03T20:08:21.845Z,414.81601
1DWwcTXW9GjTDPcFehs2CnuXCN7b4Ej8e9,150000000,1,2022-04-03T20:08:41.363Z,625.0935059999999
1DWn4Q8JW3rYaLhnwr9msmvRUpz2bVMVy6,200000000,1,2022-04-03T20:08:41.409Z,1252.631958
1Dwoi5TBVTQt1XNxFUfvXLmx2UsMkdqZgm,400000000,1,2022-04-03T20:08:40.309Z,1666.916016
1DRujzUTnZgEk5iqP3XiG1E2MBb1GngYob,100000000,2,2022-04-03T20:08:20.899Z,422.372986
1DrUb3puQEgGBne7NnTYQyyHCStFoL5nfd,400000000,1,2022-04-03T20:08:21.890Z,1672.355956
1DWjAd9fLWFHhNdghgwbAwPRmZW1deDN7r,300000000,1,2022-04-03T20:08:41.462Z,1917.578979
1DYSqzTQ2Bdw1NB9ugpX3djY5jzye8CABy,400000000,1,2022-04-03T20:08:40.325Z,1803.579956
1DwihkXpryrWTjhcPgttEvWe54fMtQtHXR,300000000,1,2022-04-03T20:08:40.461Z,1254.1229549999998
1DTfAuZ5Tb9bQSYghh47aXX3Rt1vEGAWzX,300000000,1,2022-04-03T20:08:22.016Z,1827.7230840000002
1DxGT1xFTPBcxN5JFyn8uCEU28LoCbTeHJ,410000000,2,2022-04-03T20:08:41.485Z,1836.7016532999999
1DV2RaQahu5WkXw1CXpjpeTtLvfMN5dLCe,410000000,1,2022-04-03T20:08:22.033Z,1725.7063672
1DVCcxgBVpx9YLKsTRkboWVRMEPixyWgjt,300000000,1,2022-04-03T20:08:20.997Z,1264.953003
1DsLUWc929xYU9PNyiT86ebRpm64D6VSP4,410000000,1,2022-04-03T20:08:21.042Z,1710.4257082
1DVbR7rpt2eFbiu3MMVRGhJdsrdHQw5t4Q,400000000,1,2022-04-03T20:08:22.083Z,2458.176024
1DUWPGXuummh12rEfTqoiiMyy63zsCDyNk,50000000,1,2022-04-03T20:08:22.047Z,204.774002
1DvomEXpbmw1Z37RiwY653N1dfS1UZCXC3,300100000,3,2022-04-03T20:08:41.617Z,1242.329926985
1DUEMY9fcrqdhB1C1dG9Z5e89Kb9gieUom,300000000,1,2022-04-03T20:08:21.013Z,1249.182036
1Dxh3ATFMYuzVmM28pJo2AaCDmw2Apysbb,300000000,1,2022-04-03T20:08:40.504Z,1830.6119370000001
1drpSL5sWZGb72bUwFJH3ozBJzkTcqYyu,550000000,1,2022-04-03T20:08:21.109Z,3562.1244834999998
1DtzvHMxrVCueoyhd7VRi8VVPqfKNR8Znx,150000000,1,2022-04-03T20:08:22.141Z,895.7234805
1DYi1eu86FrZqrpnrJqKuUwVomA4BCzVT6,50000000,1,2022-04-03T20:08:40.520Z,224.505493
1DvB6zfu1por45c6HD1tCQ6g8MVgjxy147,300000000,1,2022-04-03T20:08:21.058Z,1241.915955
1DvytraPeEUHSTKRCebk8YidpBqAuin9dm,200000000,1,2022-04-03T20:08:40.559Z,1308.19397
1DxMk1dDhV9EBRYHCYzjUUSnvGzJE2uVjP,410000000,1,2022-04-03T20:08:40.675Z,1738.5229958999998
1DybaPGPoxgomd8ooRmKruVsPX9uqoSGQW,300000000,1,2022-04-03T20:08:40.573Z,1829.2049550000002
1DXGcRbvqokRV8WoXpPL2qP8fmcaihrTNh,100000000,1,2022-04-03T20:08:41.654Z,416.394012
1DvZDpzS8oL829EvZDebJbE42qaTcr634Q,1000019,17,2022-04-03T20:08:40.592Z,74.40990223128094
1DuMbTTQX5jGcbEmriZVaYJypk9JLHoQ4a,150000000,1,2022-04-03T20:08:21.194Z,682.6454775
1Dt7mFo4dMqBNsHpPZK5ABKwLEmVHuk7SS,400000000,1,2022-04-03T20:08:21.159Z,2705.184084
1DsxQthgwmp5ZfGDATbS7Ybor655yyWRpp,50000000,1,2022-04-03T20:08:21.176Z,208.505493
1DvNRvFAPhnthoJyh6AqBj9ERNsSVqWvdJ,200000000,1,2022-04-03T20:08:41.671Z,1132.70996
1DuyNcke1RfWwkRAShrqYnszXSxeUZxMrU,49990000,1,2022-04-03T20:08:22.202Z,205.4284036005
1DvMNSVTXELDwkukhKGi7wyn3LKvScgGUp,50000000,1,2022-04-03T20:08:41.712Z,208.505493
1DYmCMXn9VqN5UAXkxzks7cNMpahjBBhg6,50000000,1,2022-04-03T20:08:41.726Z,211.994507
1DsQMC6BY9Bgp69q93CqjgCEaozJAEuueA,100000000,1,2022-04-03T20:08:21.293Z,574.106995
1DvbLAqdtyohwAXdcW7FVcHD5wSGeRAqBo,1005015,18,2022-04-03T20:08:22.221Z,109.57149780478115
1DUTWvBWTptjzeiejWMy2sgXHXdEAhmJoJ,1622031,9,2022-04-03T20:08:21.355Z,84.03207413761396
1DT955VzAc3TZrjCcccnJhSCgCvTHsZGZs,301000000,1,2022-04-03T20:08:21.333Z,1916.72589311
1DVkRNVisHwEDk2xqRGozQPcEfjWwuC73x,50000000,1,2022-04-03T20:08:41.742Z,208.505493
1Dx3kESfvyMrbLgvdACDE4dK3tPJaR2gpd,400000000,1,2022-04-03T20:08:40.744Z,1695.956056
1Ds621peYnRvEJHjNVyUk5uYmGGLpf8SAr,100000000,1,2022-04-03T20:08:22.248Z,445.980988
1DY8L2uAcY1nWayBjBBZtKtqVThTKEmWJt,1205115,16,2022-04-03T20:08:40.721Z,111.76737857121839
1DTtgzb4QX9dtCQnptdXsaAfrUJmYSco8X,50000000,2,2022-04-03T20:08:21.309Z,204.7740915996
1DXRG7uhABaexzbVL6kT2bQJ5WU2asx93d,100000000,1,2022-04-03T20:08:41.768Z,417.959991
1DvzCoxt8TiHFK62UyH4QJGa3RVbynAt7C,50000000,1,2022-04-03T20:08:41.809Z,210.8255005
1DwMjVWMi2wXrix14cyo2trdeYkoLkKEx9,50000000,1,2022-04-03T20:08:41.796Z,224.712494
1DVjeKabcmHzKWnFQTw2cMdo5X2ynHDNpY,50000000,1,2022-04-03T20:08:41.835Z,208.505493
1DwLkjRrbEg8EiHStv5pNPou37H8qxXySj,200000000,1,2022-04-03T20:08:40.883Z,827.94397
1DYLrAaepJrUuVGewFVeaUFrVqcUaQQi4a,50000000,1,2022-04-03T20:08:40.836Z,208.4149935
1EbXBthPrUxc8mChgVwM7iY5mFXVWBXbBR,700000000,1,2022-04-03T20:08:59.008Z,2919.917084
1E5c7v92F4FJsSEJ2eZVvXgJQB2jABif9N,50000000,1,2022-04-03T20:08:39.871Z,219.399002
1E1wiWSMbiKjfhG6a5dGGZESKioitHtVot,400000000,1,2022-04-03T20:08:40.900Z,1813.536012
1E6sx9YEWw3YzTyeB4H7xNPSTnfXvkRrP3,200000000,1,2022-04-03T20:08:39.886Z,1184.206054
1DzMW73qnVZsBT6o6wshThWiqj9UqbEKvw,300000000,1,2022-04-03T20:08:39.915Z,1839.062988
1E9z5mbV8wg11M1cBGnXUmL86vxiGqPenM,200000000,1,2022-04-03T20:08:59.792Z,1252.631958
1EA5nHdETBvoRA7fsZXGHs4eVbmc7eTuSm,400000000,1,2022-04-03T20:08:59.829Z,2268.95996
1E77rdS7NFBVkWU4xWWmejpNnBtzVZRBuo,400000000,1,2022-04-03T20:08:39.970Z,1740.491944
1E9GkwuxmjhY2q57Ahu81sFFai58jT3Kgb,50000000,1,2022-04-03T20:08:59.845Z,208.1609955
1E93xkXRqZ9PDcfKxsu1EDggX12w4CJjvr,100000000,1,2022-04-03T20:08:59.060Z,450.303986
1E4Xo5ZKBPrJ8n5GuXSnv2Hadto9CoVxs,150000000,1,2022-04-03T20:08:40.011Z,689.4044955
1EBjLDNcra4VgPwykd7hdkWsFBFHL9iRuo,150000000,1,2022-04-03T20:08:59.885Z,656.621979
1E82njZvbmacs9gv8Jc6FGpX75SKDwMsuC,1000079,4,2022-04-03T20:08:59.038Z,17.144994467569482
1E7t8KYUXii2QQW85HTPM8JpoVBTZfGq6Z,200000000,1,2022-04-03T20:08:41.006Z,845.48999
1Ec5a7gNU2vttPVbivp1j4ZF7734v9sovp,50000000,1,2022-04-03T20:08:59.958Z,208.4149935
1DZhU4TBrdryKiBdBRAzBWuTkAXBZWotwy,5000000000,25,2022-04-03T20:08:40.045Z,547121.23875
1E3Y8zKPBVgfYH4xcUVqaiVCQNu7PrjKfm,100000000,1,2022-04-03T20:08:41.024Z,418.040985
1E4hhmgKvPw5VzE9pa3A98V7TkNr5PmaKu,410500000,2,2022-04-03T20:08:40.152Z,1730.02762
1ECMBAeQKMZpwakL2MgpcYnJeFxj1XrADk,50000000,1,2022-04-03T20:08:59.122Z,210.392502
1ECrQX7g8QnPdXzmwV3fwkgoqtjYZ1WGkQ,400000000,1,2022-04-03T20:08:59.178Z,1740.491944
1E5rpJJBfGVjMohwLUCY9otK5kzkRfAwHD,2670653,1,2022-04-03T20:08:40.992Z,15.82869331911306
1E3XtBM2WuSGC6ojpQgY8kUugjkGKQKYUC,300000000,1,2022-04-03T20:08:40.180Z,1836.3989880000001
1E9BujXmPsvHWTMHrZTN1Sdxd72eWSWYD8,100000000,1,2022-04-03T20:08:59.201Z,416.394012
1EcFha4eskhybmmouEttWUE6vTPeYSEFRa,700000000,1,2022-04-03T20:09:00.019Z,2919.076902
1E4o7TkTqUanaabUsXZqC8KAxcPetyDtUH,200000000,1,2022-04-03T20:08:41.091Z,1308.19397
1E4fbnpe5y9wCtV5Uuzgmmm5r5nH6evpZk,200000000,1,2022-04-03T20:08:40.213Z,847.978028
1E2PTqwRa8W13jzSvD8e4qkomgu2AC4h2j,250000000,1,2022-04-03T20:08:40.230Z,1676.5675350000001
1Ed2dUS6yQy3uHPkPfvuYwWpSGEm1FHS7V,200000000,1,2022-04-03T20:08:59.284Z,1139.894042
1ED7SGBd1y1tv65nU884DvYmn8ZqUmPKAr,50000000,1,2022-04-03T20:09:00.084Z,208.364502
1E5mCBy7ADUZcusk4qiauYr1Y7rzFEfW5x,100000000,1,2022-04-03T20:08:41.148Z,416.515991
1E5WwkcszkoYCiDhR1fiWT36KrJ8mmtnCh,300000000,1,2022-04-03T20:08:40.248Z,1726.6109609999999
1EaDm8XqnNeMjJ9nyCsTx67mSm7oXjcfm5,200000000,1,2022-04-03T20:09:00.164Z,1148.21399
1E8dpdVpdC4kv8WdHDUD1zeDMrn5zXs8sQ,200000000,1,2022-04-03T20:09:00.101Z,821.87799
1E7wzS7g8PVaJu7CVTH4xJUuvkXMM5Yi9C,250000000,1,2022-04-03T20:08:59.345Z,1444.4024650000001
1Ed2v3yTiMoVJ12ig5NeuaUvrSXSUsKN3z,5500,1,2022-04-03T20:08:59.301Z,0.033599061595
1EcZpx26KASqXCy6MyXo1tu8yb5Zw56hZi,300000000,1,2022-04-03T20:09:00.196Z,1261.863006
1E1LB7whPvgXZPCiJTsENuouj1VC3aHhL7,100000000,1,2022-04-03T20:08:41.199Z,432.152008
1EBaRvBgHD9kd26Lp2kn5GfKsPukR6cXN6,400000000,1,2022-04-03T20:09:00.179Z,2385.191896
1E8Aox1cNS6mXzYwxmyEkfKyZAxMnGw5BF,300000000,1,2022-04-03T20:09:00.304Z,1722.953979
1E9YnS5BvcGkV5UEGBaPXPX6xZpXDA1U7K,200000000,1,2022-04-03T20:09:00.258Z,1144.605958
1EBqqr7WMgyvJs8woKxi6vKiK9FiFonemV,400000000,1,2022-04-03T20:09:00.222Z,2411.36792
1E2aFnunh7dLkGHPUp8GG96Lq1F6Ei7HMu,700000000,1,2022-04-03T20:08:41.245Z,2914.758084
1EbQN53PjKU7E451ypJe8LU8G1wT6RgVAB,50000000,1,2022-04-03T20:09:00.370Z,210.845001
1EaDS58fvK3K5od1oxSX45Ct5wtU6sPyM9,50000000,1,2022-04-03T20:09:00.345Z,212.4774935
1EaaKBC2JyAwAqnYZ3gjDsTkBKeeG8gSW,250000000,1,2022-04-03T20:09:00.383Z,1661.3775624999998
1Dzqtt6WwCg4HEfPUtNRuF4sdbimU4JaAn,400000000,1,2022-04-03T20:08:41.423Z,1740.491944
1ECoerMF6GHnyHgS9xCS1MRSJoAfsF7Uky,150000000,1,2022-04-03T20:09:00.419Z,682.6454775
1E5W6hqQNif3giXoRSeUVe6SDLozyDfVQf,100000000,1,2022-04-03T20:08:41.319Z,424.954987
1E5ZWW8ACTzggTrrMsvNNXFyXsGFa3Qi97,400000000,1,2022-04-03T20:08:41.387Z,1740.491944
1E8fKGfUG8PYT99jmRznHf3M5HZNaJ2jyt,50000000,1,2022-04-03T20:08:59.424Z,211.186493
1EcaZuNsLXh4KXKK293Vmt8zWPbK6Qkkux,250000000,1,2022-04-03T20:08:59.411Z,1477.6350400000001
1E1i4nCQzg6hLBwn8YZ8nTS9iSnSVCE4rg,400000000,1,2022-04-03T20:08:40.348Z,2607.135988
1E4HSC4CdMKFzetDxE65P2oaWfzHV8hNpY,3163181,1,2022-04-03T20:08:41.436Z,19.18754048195887
1E4K1DJKo5CgLNrP7e8h4Ztu3sDE5VrsfH,100000000,1,2022-04-03T20:08:40.409Z,417.959991
1E72enaiwY3eqe1P2JS2mFRbovs6pNBceZ,50000000,1,2022-04-03T20:08:40.374Z,208.4149935
1EA8ojiF6KgqmsmvL6Xjt1QNZe1mFPrZDr,300000000,1,2022-04-03T20:09:00.435Z,1831.307922
1DYxGvYh6SHTkCHF7s5DA3wA1f8oeTUFuv,50000000,1,2022-04-03T20:08:41.450Z,218.873993
1EbaxVVdovM1DksRUvD98x91ReVLhfrkc5,50000000,1,2022-04-03T20:09:00.522Z,208.1609955
1E6HsqntQCgSytB2JK5fZ19MWEpAMXD1aA,200000000,1,2022-04-03T20:08:40.425Z,946.927978
1E56vvarCytBSQjfwBXuwbKZxdcefJ9mtC,50000000,1,2022-04-03T20:08:41.512Z,210.310501
1E7kiPYEQ8x3L5kTS3jBsjhnv5PqLVE6uU,200000000,1,2022-04-03T20:08:40.441Z,834.262024
1dzRo5aJ9n5Et6iGNkdyu4w1gguDp7cXm,200000000,1,2022-04-03T20:08:41.526Z,1175.118042
1E6oXbdT7kxHdGiTfMeeR6eUf5KhAv49Vg,400000000,1,2022-04-03T20:08:41.499Z,1689.932008
1EbgCM4bAFvpKvhhiDVFsowXJaSBK1W143,410000000,1,2022-04-03T20:09:00.552Z,1823.1429246
1EcrSsJ29AsKkUKrzJcJkQWYh6rNTqsqnw,500000000,1,2022-04-03T20:08:59.479Z,2927.6849349999998
1E9gPXg11h1dB88LhzPhcBLRqGU9HnXyUJ,400000000,1,2022-04-03T20:09:00.574Z,2547.144044
1E7t3oehKrD6m8L1PhfdRPsr7zkMJnecXM,150000000,1,2022-04-03T20:08:41.563Z,666.2324985
1E2RQHyazPULXkXpenP3fUoNt6LNeQgp8k,100000000,1,2022-04-03T20:08:40.473Z,416.394012
1E9oVCgjdXV6NhAKcibsFCV34WsApLmLBc,300000000,1,2022-04-03T20:08:59.532Z,1251.032958
1E5kuQ1HA1rwP3iFXApwG1kLNC2FmDR8Fg,50000000,1,2022-04-03T20:08:40.488Z,208.505493
1EbUEdu6p6o68Qd6CeFBSZ94woifR7R7eT,200000000,1,2022-04-03T20:09:00.611Z,1148.21399
1EcMCs7Mnrei3m5csbeCb1QMrcarV8DQDm,50000000,1,2022-04-03T20:08:59.565Z,210.310501
1EDdzoFDs1Mmv52rCC3JgmLru7vCrds4m5,150000000,1,2022-04-03T20:09:00.662Z,682.1489865
1E8um5LUzQ2kRRniaY1Kq9B3qhKjeNHAmX,400000000,1,2022-04-03T20:08:59.500Z,1686.760008
1E1H8ZieyFo3pRA8HJNUhWZKwE9GPGkCxr,100000000,1,2022-04-03T20:08:40.534Z,416.321991
1E4nbMYzgBZG5PwfjuaiTqGHAbD3Ye4aG8,200000000,2,2022-04-03T20:08:41.636Z,1220.871948
1EBnREuNaq81iuEiEHC7stZ82Xzv1S8cgb,50000000,1,2022-04-03T20:08:59.599Z,209.0204925
1DZn2pB6QVHAVPP3uB6pWoGAAqJYUHhsaF,150000000,2,2022-04-03T20:08:40.689Z,632.166
1E55m3qtH6uGVogqREDJMW4CfuDz6bcoW5,700000000,1,2022-04-03T20:08:41.697Z,3098.731965
1E4QSM4VznS4mH4ZgmK4eEihMxtHcieoGP,500000000,1,2022-04-03T20:08:40.704Z,3094.9700949999997
1Ebn2QheVsx4PNxVLt4M7ammDvZWMSpByE,50000000,1,2022-04-03T20:08:59.631Z,209.0444945
1E8bS9o5JaaEgNSvdPTVoHQ9jD2j4AaxSq,1174261,18,2022-04-03T20:08:59.644Z,95.30431212206324
1E4JJVNJQfYDfnfdC6s1UjQpoCakga1bpQ,150000000,1,2022-04-03T20:08:40.624Z,935.965485
1EBHWM2khqqrhLobKpsn8eix6QyGynyDAD,50000000,1,2022-04-03T20:09:00.696Z,211.186493
1DzsQp8rknwB1Tq3ZjN9VZp6ietXCq76vb,100000000,1,2022-04-03T20:08:40.657Z,423.412994
1EBoCYkmV7yM2ofntgGL4xZk6WxiNs7V46,50000000,1,2022-04-03T20:09:00.793Z,212.0149995
1EBKYcV3d4WdPDbdDBN3HGkRRm9hxZRj5T,400000000,1,2022-04-03T20:09:00.730Z,2617.872072
1E5P82kC2NckrweYacTZxKLwyK6Gn3rm5h,1008107,20,2022-04-03T20:08:40.788Z,84.11181119104279
1DZ6SGi3Xpj48JatgWxstbEvShLXXSwebi,410000000,1,2022-04-03T20:08:41.755Z,1836.7016532999999
1DZgrXCqe4V63XbUxXRGqoThv6oy2MV7Zz,150000000,3,2022-04-03T20:08:40.773Z,862.38128678
1EcECLwDCpi8RQ7nn15A3UMfaZcktJ1ocf,100000000,1,2022-04-03T20:09:00.810Z,424.029999
1eBZqTSLQnLTP53aUTAknNwPBZR6vi8ep,510000000,1,2022-04-03T20:08:59.704Z,2320.9946234999998
1E9bfAHuWt4zGSrSsHJhKr5cW6PQoXmCxW,50000000,1,2022-04-03T20:09:00.828Z,208.4149935
1E1PQDhScqhTNaRCsETxWwpQKRjbjUBoGK,50000000,1,2022-04-03T20:08:40.851Z,212.1410065
1EBXopfh7cRCUf9Jc834HJGsM9zguWBBoL,50082649,1,2022-04-03T20:09:00.856Z,212.62288437551896
1E5yEhv5jAeaZwK97YNZJKoBLBrZNxcjKS,200000000,1,2022-04-03T20:08:41.824Z,1184.206054
1E8S7c1V9WabGW2yWdS7Anvv6mCkr7eemg,1008914,1,2022-04-03T20:09:00.872Z,6.134631255694201
1DzQShqGuyaoSvNpLWRdtRpHnkeM8Cs4mv,700000000,1,2022-04-03T20:08:40.821Z,2942.442993
1EBMV7dd4yD1Ve38pkveVhh3BMYDyk5VGB,100000000,1,2022-04-03T20:08:59.761Z,566.35498
1DYzxwEg99p8nHf6QU4WjyYLmJayPPjqu4,50000000,1,2022-04-03T20:08:41.870Z,206.6535035
1EFKCVsGW62cwbEdMt7HtTsBnedHff1b1R,300000000,1,2022-04-03T20:08:58.934Z,1839.062988
1EiChrAMdhWqawC1KnX7nRvbdn1aKXj2qj,1260488,1,2022-04-03T20:08:58.976Z,7.35387578789264
1EGG7eQrq9b4rcmLF7g3JhD897KdLNcvae,200000000,1,2022-04-03T20:08:58.994Z,828.130004
1EoLbhSUgd4SV9osJJvLHpUW8W1iQEm8Sw,200000000,1,2022-04-03T20:09:18.531Z,1151.073974
1ENt12uMQ1HTWtVKwRQjQEVPaJ5egyqcPg,300000000,1,2022-04-03T20:09:19.430Z,1839.062988
1ENRsx7qXeeMYk4ucMbkA5URusUsxDLhjV,400000000,1,2022-04-03T20:09:18.617Z,2318.604004
1Emk5HbNbvCvsSYv11mQSEJEVyo65rhZSm,700000000,1,2022-04-03T20:09:18.638Z,3127.053895
1Ei9tqptZYtuHRFZBNEECQ7RL8w7MXDSB6,50000000,1,2022-04-03T20:08:59.024Z,208.505493
1EhJaGXcMdVzBL1tHua4XN6Vwd8D4sm31F,411000000,6,2022-04-03T20:08:59.867Z,1712.83575072
1EoGUsn6YUMfFdDDo9WBsywTSPFFHhprsF,1001875,20,2022-04-03T20:09:19.502Z,87.70353457162503
1EJeM4ndNegs3CgEv64cDnVkYAiM1F9jTL,200000000,1,2022-04-03T20:08:59.920Z,1326.51001
1EKDaXeR4wjgXBHMHMEeCUsd69hc6fkCBr,150000000,1,2022-04-03T20:09:18.657Z,674.3984985
1EJ88nW5Q8dVKP4Jf48N7poN8Gj9baJtXV,150000000,1,2022-04-03T20:08:59.940Z,690.724503
1EkKVCWq5CX6KF2xYqBVyTZQJvZYEbMnTM,400000000,1,2022-04-03T20:09:19.530Z,1698.176024
1EjNh4NoZqbS75JvAsHoPZp6eXybFwYLsE,200000000,1,2022-04-03T20:08:59.985Z,1154.878052
1EET8VGddscmBzYUtHJPCob7AQWULfcDF,100000000,1,2022-04-03T20:08:59.998Z,418.040985
1EN6YtXKHhP4xcSRcz6Rd4KuEoRa5ZMDjv,50000000,1,2022-04-03T20:09:19.620Z,208.505493
1ELn9F6LoVmKuvJuv7girtaL4dBTziML7h,100000000,1,2022-04-03T20:09:19.547Z,453.78299
1EJ8m9ayqJ9qmGikHHLszxss4Fzqz8uHWg,400000000,1,2022-04-03T20:08:59.077Z,1698.176024
1EgFnnvECJ7MME2ctFFEQwpC2Sa2FPvrHS,150000000,1,2022-04-03T20:08:59.164Z,664.781982
1ENf9sEqhnpr3ReWV1TZPe2ExFH9CeExbm,50000000,1,2022-04-03T20:09:18.680Z,204.774002
1EjHaeeTcK31Q1fkxxwR22Ezf1QeZ9kUpZ,50000000,1,2022-04-03T20:08:59.971Z,208.197006
1EE6J1Hek9JZmG5dKvJjD3JRKHTEprCT8M,410000000,1,2022-04-03T20:08:59.220Z,1733.2544795
1EKNZrsFiRpHHEzSvfwgiE7ZuXnJfVYyr3,100000000,1,2022-04-03T20:09:18.760Z,423.989014
1EMvaLbCLJETUefpkdqrzCgvMEbDVGPSPp,50000000,1,2022-04-03T20:09:18.716Z,210.392502
1ELeX6Hz76enbQncgJLeFruAEriFx47hiE,75000000,1,2022-04-03T20:09:19.634Z,331.04175599999996
1EgaZjbwF53yknoXGESA1ZKYnthzqa5R3U,150023000,1,2022-04-03T20:09:00.048Z,632.26293212
1EK574BNuwXgWr3KiKMT9PhPmP4N3k9teG,50000000,1,2022-04-03T20:09:19.652Z,205.222
1ELUDDGoPNL5882w9M7NzwsiPtu1L6sLYS,300000000,1,2022-04-03T20:09:18.730Z,1249.182036
1EgZNPCUVMKxp9HzZoSZW6ZKGCfdm3Qw3Q,75000000,1,2022-04-03T20:08:59.253Z,334.30275
1ELTZFcJcNcyPkx2cWKnV3binb6fKcZQbE,50000000,1,2022-04-03T20:09:18.825Z,204.774002
1EhFAUyzeqJK9ZhxHdP4ybMAQwq9a8D9XN,300000000,1,2022-04-03T20:09:00.070Z,1231.332
1Efq55ABBDJitrDf3aH3F9nCvFjSpM7uss,50000000,1,2022-04-03T20:08:59.268Z,208.9725035
1Eg4wQEwzXadAfsxH5a2rpzU3tWhD32mAE,510000000,1,2022-04-03T20:08:59.233Z,2125.3179204
1EpDR7sGS8s8Fzk8wsoTevUQF3uREvJfPT,200000000,1,2022-04-03T20:09:18.840Z,1175.118042
1EKjT39pkNGgHMGzQrzv3ip6buHR8GGtwV,300000000,1,2022-04-03T20:09:19.670Z,1824.936036
1EgaY6XZK7Ta8RF624Eb2wXYaRZFKik2Q1,300000000,1,2022-04-03T20:08:59.331Z,1642.395081
1EkzLm6ceD59mSdxEXQB1rUeM4HnTYAAnH,450000000,1,2022-04-03T20:09:19.709Z,2995.5824909999997
1EgoHcv8Pfkfh3aqTFkBSNKwD6drVHzPPr,410000000,1,2022-04-03T20:08:59.319Z,1865.8976384999999
1EHu1ZpHEkrLEPfDDUvQ3DYgMBNaffy3Yk,50000000,1,2022-04-03T20:09:00.148Z,208.505493
1Efatd597JgWcuWs3o5Hof4h4KZswb3y6D,150000000,1,2022-04-03T20:09:00.288Z,908.5394895
1EExEBpzBVDUC9x8ZW9ohRtL1Hi29keRqT,300000000,1,2022-04-03T20:08:59.357Z,1352.6849670000001
1EktpvcfCPPyqbuRGyL6UkDgJHWDJQAScQ,100050000,3,2022-04-03T20:09:19.724Z,416.602209006
1EFiMYGbDL6Bb8nBnBQPr2fWYCTGC8MhHE,50000000,1,2022-04-03T20:08:59.372Z,204.774002
1Egnm5BbAE5T5kwn9GKuviSPnr8HsstqKQ,100000000,2,2022-04-03T20:09:00.275Z,432.152008
1EKPiv8aNP4wG2D5u5FrwCj62MtAHLJ977,50000000,1,2022-04-03T20:09:19.740Z,204.774002
1EJCkDx3YmiTPQcQrU7xw93uzRYjz6iaX6,100000000,2,2022-04-03T20:09:00.245Z,418.088989
1EfizrqJ9mAy1o577EZr2TtpmBhsyAE9vd,300000000,1,2022-04-03T20:08:59.394Z,1365.290955
1Efske54hUgEQU3cfaNkjBGEnmMVJC2cJN,50000000,1,2022-04-03T20:09:00.326Z,200.2850035
1Ek27aNw67QuZjjZigqc1rbtWkuMeFAMFz,50000000,1,2022-04-03T20:09:18.943Z,209.0444945
